Date,Flight Number,From,To,Class,Price,Flow Card,Bags Checked,Meal Type
2024-12-27,PA009,New York,Tokyo,First Class,413.0,Yes,2,Vegetarian
2024-01-28,PA010,Tokyo,New York,Economy,1445.0,Yes,2,Egg Free
2024-03-29,PA003,London,Perth,Premium Economy,572.5,Yes,3,Nut Free
2024-05-26,PA005,London,Tokyo,First Class,570.0,Yes,3,Vegan
2024-04-12,PA009,New York,Tokyo,Economy,3215.0,Yes,0,Vegetarian
2024-09-18,PA007,New York,Perth,Economy,2045.0,Yes,2,Egg Free
2024-12-26,PA001,London,New York,First Class,280.0,Yes,2,Vegetarian
2024-12-13,PA003,London,Perth,Economy,1065.0,Yes,1,
2024-05-18,PA008,Perth,New York,Economy,2145.0,Yes,0,Egg Free
2024-06-27,PA010,Tokyo,New York,Premium Economy,1445.0,Yes,3,Vegetarian
2024-10-17,PA010,Tokyo,New York,Premium Economy,1012.5,Yes,2,Vegetarian
2024-05-02,PA004,Perth,London,First Class,603.0,Yes,3,Nut Free
2024-02-10,PA005,London,Tokyo,Economy,1220.0,Yes,3,Egg Free
2024-01-11,PA004,Perth,London,Business Class,710.4,Yes,1,
2024-04-28,PA006,Tokyo,London,Premium Economy,660.0,Yes,3,Nut Free
2024-05-27,PA005,London,Tokyo,First Class,677.0,Yes,0,Egg Free
2024-08-02,PA011,Perth,Tokyo,Economy,1465.0,Yes,3,
2024-02-23,PA006,Tokyo,London,Business Class,518.4,Yes,1,
2024-02-01,PA010,Tokyo,New York,First Class,424.0,Yes,0,Dairy Free
2024-01-22,PA008,Perth,New York,Business Class,676.8,Yes,1,
2024-07-18,PA009,New York,Tokyo,First Class,247.0,Yes,2,Vegetarian
2024-11-24,PA008,Perth,New York,Business Class,484.79999999999995,Yes,3,Egg Free
2024-04-02,PA010,Tokyo,New York,Economy,1695.0,Yes,2,Dairy Free
2024-11-27,PA012,Tokyo,Perth,Business Class,561.6,Yes,1,Vegetarian
2024-10-14,PA009,New York,Tokyo,Economy,1150.0,Yes,2,Vegan
2024-07-19,PA001,London,New York,First Class,364.0,Yes,0,Nut Free
2024-06-07,PA009,New York,Tokyo,Premium Economy,1580.0,Yes,2,Vegan
2024-03-22,PA003,London,Perth,First Class,623.0,Yes,0,Vegetarian
2024-11-06,PA005,London,Tokyo,First Class,677.0,Yes,3,Vegetarian
2024-12-20,PA012,Tokyo,Perth,Economy,3200.0,Yes,1,Egg Free
2024-08-28,PA001,London,New York,Premium Economy,1337.5,Yes,1,Egg Free
2024-12-25,PA002,New York,London,Economy,2585.0,Yes,3,Vegan
2024-08-16,PA007,New York,Perth,First Class,383.0,Yes,2,Dairy Free
2024-03-02,PA008,Perth,New York,Business Class,747.6,Yes,3,Vegan
2024-09-13,PA008,Perth,New York,Business Class,351.59999999999997,Yes,1,
2024-09-25,PA008,Perth,New York,First Class,534.0,Yes,1,Dairy Free
2024-10-27,PA012,Tokyo,Perth,Economy,1130.0,Yes,1,Vegan
2024-09-11,PA010,Tokyo,New York,Premium Economy,1382.5,Yes,3,Egg Free
2024-07-16,PA002,New York,London,First Class,535.0,Yes,3,
2024-02-09,PA003,London,Perth,Business Class,355.2,Yes,3,Vegetarian
2024-01-20,PA008,Perth,New York,Business Class,274.8,Yes,0,Vegan
2024-09-08,PA001,London,New York,Business Class,727.1999999999999,Yes,3,Nut Free
2024-09-15,PA011,Perth,Tokyo,First Class,333.0,Yes,3,Nut Free
2024-11-29,PA003,London,Perth,Premium Economy,915.0,Yes,0,Dairy Free
2024-02-10,PA007,New York,Perth,First Class,687.0,Yes,1,Dairy Free
2024-06-14,PA012,Tokyo,Perth,Premium Economy,1547.5,Yes,3,Nut Free
2024-05-15,PA010,Tokyo,New York,Premium Economy,945.0,Yes,1,Egg Free
2024-07-19,PA006,Tokyo,London,First Class,654.0,Yes,1,Vegetarian
2024-11-06,PA003,London,Perth,First Class,311.0,Yes,2,Vegan
2024-02-11,PA005,London,Tokyo,Business Class,552.0,Yes,2,Nut Free
2024-04-14,PA005,London,Tokyo,First Class,256.0,Yes,3,Nut Free
2024-11-08,PA008,Perth,New York,Business Class,824.4,Yes,2,Nut Free
2024-02-05,PA008,Perth,New York,Premium Economy,1367.5,Yes,2,
2024-09-26,PA004,Perth,London,Economy,1440.0,Yes,3,Vegan
2024-06-15,PA012,Tokyo,Perth,Business Class,724.8,Yes,3,Nut Free
2024-02-25,PA006,Tokyo,London,Economy,1555.0,Yes,1,Vegan
2024-11-13,PA001,London,New York,Business Class,450.0,Yes,0,Dairy Free
2024-05-16,PA004,Perth,London,First Class,609.0,Yes,1,
2024-04-13,PA008,Perth,New York,Business Class,481.2,Yes,3,Egg Free
2024-12-26,PA006,Tokyo,London,Premium Economy,1060.0,Yes,1,Vegan
2024-01-06,PA001,London,New York,Premium Economy,1515.0,Yes,1,Egg Free
2024-11-30,PA006,Tokyo,London,First Class,264.0,Yes,0,Egg Free
2024-12-23,PA012,Tokyo,Perth,First Class,315.0,Yes,1,Vegan
2024-04-11,PA011,Perth,Tokyo,First Class,506.0,Yes,3,Nut Free
2024-01-19,PA004,Perth,London,Economy,3495.0,Yes,3,Vegetarian
2024-10-17,PA009,New York,Tokyo,Premium Economy,1172.5,Yes,1,Nut Free
2024-09-22,PA008,Perth,New York,Business Class,686.4,Yes,2,Nut Free
2024-11-08,PA005,London,Tokyo,Premium Economy,747.5,Yes,0,Dairy Free
2024-04-16,PA006,Tokyo,London,Premium Economy,1080.0,Yes,0,Egg Free
2024-08-24,PA012,Tokyo,Perth,Economy,3490.0,Yes,1,Egg Free
2024-05-21,PA012,Tokyo,Perth,Premium Economy,1415.0,Yes,2,Dairy Free
2024-03-27,PA010,Tokyo,New York,Premium Economy,755.0,Yes,1,Dairy Free
2024-11-11,PA011,Perth,Tokyo,First Class,281.0,Yes,3,Nut Free
2024-10-10,PA003,London,Perth,First Class,306.0,Yes,3,Vegetarian
2024-10-14,PA005,London,Tokyo,Business Class,526.8,Yes,0,Dairy Free
2024-05-17,PA001,London,New York,Premium Economy,1117.5,Yes,3,Nut Free
2024-09-28,PA006,Tokyo,London,Economy,3430.0,Yes,1,Vegetarian
2024-06-28,PA012,Tokyo,Perth,Economy,2535.0,Yes,3,Nut Free
2024-07-26,PA012,Tokyo,Perth,Business Class,418.8,Yes,1,Egg Free
2024-07-27,PA007,New York,Perth,First Class,215.0,Yes,1,Nut Free
2024-05-22,PA001,London,New York,Economy,1300.0,Yes,2,Vegan
2024-12-04,PA006,Tokyo,London,Premium Economy,637.5,Yes,1,Egg Free
2024-05-26,PA008,Perth,New York,Premium Economy,522.5,Yes,1,Egg Free
2024-02-19,PA003,London,Perth,Business Class,328.8,Yes,3,Nut Free
2024-10-13,PA010,Tokyo,New York,First Class,385.0,Yes,0,Vegan
2024-03-21,PA005,London,Tokyo,Premium Economy,1145.0,Yes,1,Vegan
2024-08-10,PA011,Perth,Tokyo,Business Class,556.8,Yes,2,
2024-12-31,PA004,Perth,London,First Class,237.0,Yes,2,Nut Free
2024-03-24,PA010,Tokyo,New York,Premium Economy,1122.5,Yes,0,Egg Free
2024-09-11,PA012,Tokyo,Perth,Business Class,819.6,Yes,3,Egg Free
2024-06-11,PA012,Tokyo,Perth,Premium Economy,1062.5,Yes,1,Nut Free
2024-09-22,PA003,London,Perth,Economy,3195.0,Yes,1,Vegetarian
2024-07-18,PA012,Tokyo,Perth,Premium Economy,892.5,Yes,0,Vegan
2024-08-14,PA006,Tokyo,London,Economy,2325.0,Yes,0,Nut Free
2024-04-27,PA012,Tokyo,Perth,Economy,1280.0,Yes,1,
2024-10-18,PA008,Perth,New York,First Class,292.0,Yes,3,Vegan
2024-07-13,PA011,Perth,Tokyo,Economy,1605.0,Yes,1,Vegetarian
2024-11-17,PA010,Tokyo,New York,Business Class,517.1999999999999,Yes,0,Dairy Free
2024-06-29,PA007,New York,Perth,Business Class,801.6,Yes,2,Dairy Free
2024-02-02,PA006,Tokyo,London,Economy,1240.0,Yes,2,Vegetarian
2024-11-11,PA001,London,New York,Business Class,739.1999999999999,Yes,2,Dairy Free
2024-03-11,PA002,New York,London,Business Class,750.0,Yes,1,Nut Free
2024-10-22,PA005,London,Tokyo,First Class,533.0,Yes,0,Nut Free
2024-07-04,PA006,Tokyo,London,First Class,366.0,Yes,0,Vegan
2024-09-26,PA010,Tokyo,New York,Premium Economy,640.0,Yes,0,Vegetarian
2024-07-28,PA003,London,Perth,Economy,3375.0,Yes,1,
2024-02-27,PA002,New York,London,Premium Economy,1565.0,Yes,2,Vegetarian
2024-02-29,PA010,Tokyo,New York,Premium Economy,1135.0,Yes,3,Egg Free
2024-10-13,PA007,New York,Perth,Business Class,686.4,Yes,3,Dairy Free
2024-06-21,PA011,Perth,Tokyo,Business Class,829.1999999999999,Yes,1,Vegan
2024-04-19,PA009,New York,Tokyo,Economy,1085.0,Yes,3,
2024-09-08,PA005,London,Tokyo,Economy,1115.0,Yes,3,Dairy Free
2024-04-13,PA004,Perth,London,Business Class,410.4,Yes,3,
2024-12-06,PA005,London,Tokyo,Economy,1130.0,Yes,3,Nut Free
2024-07-25,PA007,New York,Perth,Premium Economy,1482.5,Yes,3,Vegan
2024-10-26,PA001,London,New York,Economy,1205.0,Yes,0,Dairy Free
2024-11-23,PA005,London,Tokyo,Economy,2070.0,Yes,2,Egg Free
2024-11-04,PA003,London,Perth,First Class,210.0,Yes,3,Nut Free
2024-04-29,PA012,Tokyo,Perth,Economy,3490.0,Yes,0,Dairy Free
2024-09-26,PA001,London,New York,First Class,207.0,Yes,2,Vegetarian
2024-01-06,PA004,Perth,London,First Class,236.0,Yes,1,Nut Free
