Date,Flight Number,From,To,Class,Price,Flow Card,Bags Checked,Meal Type
2024-06-18,PA010,Tokyo,New York,Premium Economy,1527.5,No,1,Egg Free
2024-10-20,PA004,Perth,London,First Class,291.0,No,1,Dairy Free
2024-05-29,PA008,Perth,New York,Business Class,380.4,No,3,Nut Free
2024-11-23,PA003,London,Perth,Economy,1910.0,No,2,Egg Free
2024-01-27,PA008,Perth,New York,First Class,623.0,No,1,Vegetarian
2024-08-24,PA011,Perth,Tokyo,First Class,683.0,No,0,Vegan
2024-07-28,PA010,Tokyo,New York,Premium Economy,1190.0,No,0,Egg Free
2024-06-02,PA003,London,Perth,Business Class,783.6,No,1,Vegetarian
2024-05-18,PA002,New York,London,First Class,562.0,No,3,
2024-04-25,PA003,London,Perth,Premium Economy,1452.5,No,3,Vegan
2024-05-22,PA010,Tokyo,New York,Business Class,622.8,No,0,Egg Free
2024-07-05,PA011,Perth,Tokyo,First Class,436.0,No,3,Egg Free
2024-01-17,PA002,New York,London,Economy,2800.0,No,1,Vegetarian
2024-01-27,PA003,London,Perth,Economy,3445.0,No,3,Dairy Free
2024-05-19,PA008,Perth,New York,Economy,1635.0,No,0,Vegan
2024-07-18,PA002,New York,London,First Class,571.0,No,3,Dairy Free
2024-08-12,PA001,London,New York,Economy,2415.0,No,3,Dairy Free
2024-02-10,PA002,New York,London,Business Class,822.0,No,3,Nut Free
2024-03-21,PA001,London,New York,Business Class,564.0,No,3,Nut Free
2024-02-01,PA012,Tokyo,Perth,Premium Economy,887.5,No,2,
2024-11-04,PA007,New York,Perth,Business Class,516.0,No,2,
2024-03-20,PA003,London,Perth,Economy,2335.0,No,0,Egg Free
2024-10-10,PA002,New York,London,Economy,2230.0,No,2,Egg Free
2024-05-12,PA006,Tokyo,London,Economy,2265.0,No,0,Vegetarian
2024-08-25,PA008,Perth,New York,Premium Economy,957.5,No,2,Vegan
2024-03-22,PA008,Perth,New York,Business Class,603.6,No,1,Egg Free
2024-12-29,PA002,New York,London,First Class,441.0,No,3,
2024-04-11,PA008,Perth,New York,First Class,552.0,No,1,Vegetarian
2024-10-01,PA011,Perth,Tokyo,First Class,227.0,No,1,
2024-01-30,PA002,New York,London,First Class,545.0,No,3,Vegan
2024-03-04,PA004,Perth,London,Business Class,762.0,No,3,Vegetarian
2024-08-29,PA009,New York,Tokyo,Premium Economy,1680.0,No,0,Vegetarian
2024-03-06,PA006,Tokyo,London,Premium Economy,940.0,No,2,Vegetarian
2024-05-05,PA009,New York,Tokyo,Economy,1360.0,No,3,Nut Free
2024-06-14,PA008,Perth,New York,First Class,245.0,No,1,Dairy Free
2024-01-16,PA010,Tokyo,New York,Economy,2410.0,No,2,Egg Free
2024-08-16,PA005,London,Tokyo,Premium Economy,960.0,No,0,Nut Free
